loss,accuracy,val_loss,val_accuracy
0.6049961447715759,0.6941062808036804,0.6046109795570374,0.6876186728477478
0.5908186435699463,0.7036954760551453,0.6039096713066101,0.6864142417907715
0.5914337635040283,0.7029852271080017,0.6059030294418335,0.6839293837547302
0.5910230875015259,0.7035391330718994,0.6031707525253296,0.6881380081176758
0.5923450589179993,0.7026085257530212,0.6068872213363647,0.6834872961044312
0.5909081697463989,0.70381098985672,0.6029649376869202,0.6882368326187134
0.5907515287399292,0.7039104700088501,0.6039268374443054,0.6881769299507141
0.5909711718559265,0.7037689685821533,0.6080071330070496,0.6818451285362244
0.5909509658813477,0.7036059498786926,0.604103147983551,0.6863320469856262
