loss,accuracy,val_loss,val_accuracy
0.43072086572647095,0.8805013298988342,0.4846121370792389,0.8308079838752747
0.3799820840358734,0.9312322735786438,0.44995638728141785,0.8721959590911865
0.3675690293312073,0.9432832598686218,0.39954933524131775,0.9114935994148254
0.3575946092605591,0.9532774090766907,0.3967163562774658,0.912264883518219
0.35093891620635986,0.9600088596343994,0.4006957411766052,0.9139023423194885
0.3459227681159973,0.9651027917861938,0.41339054703712463,0.8905943632125854
0.3415120244026184,0.9696292877197266,0.40695470571517944,0.8981901407241821
0.33797112107276917,0.9732179641723633,0.40225768089294434,0.9037124514579773
